export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_45 /tmp/math_45_Ranking;cd /tmp/math_45_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_45_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_45_Ranking;

/************************/
Executed tests:   3074
Successful tests: 3073
Failed tests:     1

org.apache.commons.math.linear.OpenMapRealMatrixTest#testMath679
java.lang.AssertionError: Expected exception: org.apache.commons.math.exception.NumberIsTooLargeException
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:32)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.util.OpenIntToDoubleHashMap:156 -> 0.1259881576697424 (ep: 62, ef: 1, np: 3011, nf: 0)
org.apache.commons.math.analysis.solvers.LaguerreSolver:120 -> 0.0 (ep: 2, ef: 0, np: 3071, nf: 1)
org.apache.commons.math.analysis.solvers.LaguerreSolver:124 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:42 -> 0.0 (ep: 632, ef: 0, np: 2441, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:43 -> 0.0 (ep: 632, ef: 0, np: 2441, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:44 -> 0.0 (ep: 632, ef: 0, np: 2441, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:45 -> 0.0 (ep: 542, ef: 0, np: 2531, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:46 -> 0.0 (ep: 482, ef: 0, np: 2591, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:47 -> 0.0 (ep: 450, ef: 0, np: 2623, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:50 -> 0.0 (ep: 542, ef: 0, np: 2531, nf: 1)
org.apache.commons.math.exception.util.ArgUtils:54 -> 0.0 (ep: 632, ef: 0, np: 2441, nf: 1)
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils:337 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.analysis.solvers.LaguerreSolver$ComplexSolver:296 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.analysis.solvers.LaguerreSolver:121 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.util.CompositeFormat:54 -> 0.0 (ep: 179, ef: 0, np: 2894, nf: 1)
org.apache.commons.math.util.CompositeFormat:55 -> 0.0 (ep: 179, ef: 0, np: 2894, nf: 1)
org.apache.commons.math.util.CompositeFormat:56 -> 0.0 (ep: 179, ef: 0, np: 2894, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:180 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:197 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:198 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:199 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:200 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:201 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:203 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction:166 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.util.MathUtils:2064 -> 0.0 (ep: 55, ef: 0, np: 3018, nf: 1)
org.apache.commons.math.util.MathUtils:2065 -> 0.0 (ep: 55, ef: 0, np: 3018, nf: 1)
org.apache.commons.math.util.MathUtils:2069 -> 0.0 (ep: 55, ef: 0, np: 3018, nf: 1)
org.apache.commons.math.util.MathUtils:2070 -> 0.0 (ep: 54, ef: 0, np: 3019, nf: 1)
org.apache.commons.math.util.MathUtils:2072 -> 0.0 (ep: 54, ef: 0, np: 3019, nf: 1)
org.apache.commons.math.util.MathUtils:2073 -> 0.0 (ep: 54, ef: 0, np: 3019, nf: 1)
org.apache.commons.math.util.MathUtils:2097 -> 0.0 (ep: 52, ef: 0, np: 3021, nf: 1)
org.apache.commons.math.util.MathUtils:2100 -> 0.0 (ep: 55, ef: 0, np: 3018, nf: 1)
org.apache.commons.math.util.MathUtils:2102 -> 0.0 (ep: 47, ef: 0, np: 3026, nf: 1)
org.apache.commons.math.util.MathUtils:2124 -> 0.0 (ep: 46, ef: 0, np: 3027, nf: 1)
org.apache.commons.math.util.MathUtils:2125 -> 0.0 (ep: 40, ef: 0, np: 3033, nf: 1)
org.apache.commons.math.util.MathUtils:2135 -> 0.0 (ep: 45, ef: 0, np: 3028, nf: 1)
org.apache.commons.math.util.MathUtils:2136 -> 0.0 (ep: 39, ef: 0, np: 3034, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:299 -> 0.0 (ep: 30, ef: 0, np: 3043, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:300 -> 0.0 (ep: 30, ef: 0, np: 3043, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:304 -> 0.0 (ep: 29, ef: 0, np: 3044, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:309 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:310 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:311 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:314 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:318 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:319 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:322 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:324 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:325 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:326 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:327 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:329 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:331 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:332 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:337 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:338 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:339 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:340 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:341 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:342 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:343 -> 0.0 (ep: 15, ef: 0, np: 3058, nf: 1)
org.apache.commons.math.linear.QRDecomposition$Solver:347 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:159 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:160 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:163 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:164 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:168 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:169 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:171 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:273 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:277 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:278 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:279 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:280 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:317 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:319 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:320 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:321 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:322 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:323 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:325 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunction:328 -> 0.0 (ep: 13, ef: 0, np: 3060, nf: 1)
org.apache.commons.math.optimization.AbstractConvergenceChecker:73 -> 0.0 (ep: 114, ef: 0, np: 2959, nf: 1)
org.apache.commons.math.optimization.AbstractConvergenceChecker:80 -> 0.0 (ep: 113, ef: 0, np: 2960, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:378 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:381 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:385 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:386 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:387 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:389 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:390 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:391 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:393 -> 0.0 (ep: 6, ef: 0, np: 3067, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:405 -> 0.0 (ep: 11, ef: 0, np: 3062, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:406 -> 0.0 (ep: 11, ef: 0, np: 3062, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:407 -> 0.0 (ep: 11, ef: 0, np: 3062, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:408 -> 0.0 (ep: 11, ef: 0, np: 3062, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineFunction:412 -> 0.0 (ep: 11, ef: 0, np: 3062, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:80 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:81 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:107 -> 0.0 (ep: 3, ef: 0, np: 3070, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:108 -> 0.0 (ep: 3, ef: 0, np: 3070, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:124 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:147 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:148 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:149 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:150 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:151 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:152 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:153 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:154 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:157 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:162 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter:42 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:237 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:238 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:239 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:242 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:245 -> 0.0 (ep: 15, ef: 0, np: 3058, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:246 -> 0.0 (ep: 15, ef: 0, np: 3058, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:247 -> 0.0 (ep: 15, ef: 0, np: 3058, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:249 -> 0.0 (ep: 15, ef: 0, np: 3058, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction:258 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:375 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:376 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:377 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:378 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:379 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:381 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.analysis.polynomials.PolynomialFunction$Parametric:386 -> 0.0 (ep: 7, ef: 0, np: 3066, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:182 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:184 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:185 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:186 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:187 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction$1:189 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:76 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:77 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:78 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:79 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:80 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:81 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:82 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:83 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:85 -> 0.0 (ep: 68, ef: 0, np: 3005, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:88 -> 0.0 (ep: 24, ef: 0, np: 3049, nf: 1)
org.apache.commons.math.optimization.SimpleVectorialValueChecker:34 -> 0.0 (ep: 69, ef: 0, np: 3004, nf: 1)
org.apache.commons.math.linear.ArrayRealVector:624 -> 0.0 (ep: 204, ef: 0, np: 2869, nf: 1)
org.apache.commons.math.linear.ArrayRealVector:718 -> 0.0 (ep: 95, ef: 0, np: 2978, nf: 1)
org.apache.commons.math.linear.QRDecomposition:269 -> 0.0 (ep: 31, ef: 0, np: 3042, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:110 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:111 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:112 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:116 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:118 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:119 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:120 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:121 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:123 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:126 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:136 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:137 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:141 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:142 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:144 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:145 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:146 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:147 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:148 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:150 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:151 -> 0.0 (ep: 73, ef: 0, np: 3000, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:251 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:254 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:255 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:258 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:259 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:260 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:262 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:263 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:265 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:267 -> 0.0 (ep: 74, ef: 0, np: 2999, nf: 1)
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:51 -> 0.0 (ep: 23, ef: 0, np: 3050, nf: 1)
org.apache.commons.math.util.FastMath:3407 -> 0.0 (ep: 468, ef: 0, np: 2605, nf: 1)
org.apache.commons.math.util.FastMath:3525 -> 0.0 (ep: 298, ef: 0, np: 2775, nf: 1)
org.apache.commons.math.util.FastMath:3530 -> 0.0 (ep: 295, ef: 0, np: 2778, nf: 1)
org.apache.commons.math.util.FastMath:3531 -> 0.0 (ep: 295, ef: 0, np: 2778, nf: 1)
org.apache.commons.math.util.FastMath:3534 -> 0.0 (ep: 295, ef: 0, np: 2778, nf: 1)
org.apache.commons.math.util.MathUtils$OrderDirection:1947 -> 0.0 (ep: 1, ef: 0, np: 3072, nf: 1)
org.apache.commons.math.optimization.fitting.WeightedObservedPoint:57 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.WeightedObservedPoint:64 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.optimization.fitting.WeightedObservedPoint:71 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:39 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:42 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:46 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:47 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:49 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:50 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:56 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolator:57 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
